Tick,Bandicoots,Invaders,Foxes,Grass_Health_Index,Total_Bandicoots_Eaten,Trap_Deaths,Old_Age_Deaths,Hunger_Deaths
0,186,0,200,933.31,14,4,0,0
1,191,0,194,914.88,19,6,7,0
2,191,0,193,916.8,27,7,12,1
3,216,0,188,908.55,33,7,18,1
4,229,0,180,900.45,39,10,23,6
5,255,0,178,897.95,50,12,28,7
6,275,0,180,892.48,63,12,33,7
7,290,0,180,885.83,75,17,40,10
8,322,0,182,876,84,18,47,12
9,374,0,181,867.05,87,21,52,13
10,422,0,178,858.31,94,25,57,14
11,469,0,168,842.7,100,28,63,19
12,503,0,169,830.27,105,34,66,19
13,544,0,164,812.28,113,38,69,25
14,598,0,164,796.84,129,41,73,27
15,653,0,160,776.53,139,43,77,30
16,684,0,160,757.22,157,44,83,32
17,728,0,163,737.84,174,47,85,37
18,750,0,164,720.91,193,52,88,41
19,798,0,167,701.76,208,53,92,42
20,843,0,173,679.05,223,58,94,43
21,878,0,178,661.92,241,60,96,45
22,917,0,180,636.03,264,66,97,48
23,962,0,178,609.7,290,73,101,50
24,1003,0,180,588.6,313,78,107,51
25,1048,0,184,568.75,335,82,110,53
26,1089,0,188,542.99,361,87,112,56
27,1144,0,193,527.22,384,92,119,59
28,1182,0,198,498.76,406,97,120,59
29,1239,0,207,476.26,436,104,122,61
30,1280,0,221,459.17,466,107,126,65
31,1294,0,231,438.21,497,112,130,66
32,1319,0,241,414.32,521,122,137,71
33,1360,0,251,386.36,559,126,137,74
34,1396,0,265,368.43,594,138,138,78
35,1406,0,281,351.76,640,140,141,87
36,1381,0,298,335.37,699,152,143,89
37,1380,0,316,320.86,758,165,145,91
38,1371,0,340,308.26,823,174,146,98
39,1370,0,356,298.19,880,180,148,104
40,1349,0,374,288.86,935,186,149,107
41,1334,0,399,277.7,993,192,150,112
42,1313,0,436,270.5,1045,196,154,118
43,1299,0,469,261.7,1106,209,161,125
44,1276,0,500,253.04,1155,222,163,135
45,1267,0,532,244.68,1210,227,167,141
46,1224,0,564,240.55,1281,239,169,149
47,1203,0,598,235.33,1346,245,171,160
48,1174,0,632,228.66,1426,251,174,162
49,1137,0,665,220.85,1493,262,176,170
50,1101,0,711,219.36,1559,267,176,175
51,1056,0,747,216.45,1629,274,178,183
52,1026,0,780,218.75,1692,286,179,191
53,996,0,823,224.83,1752,294,180,203
54,971,0,866,224.81,1809,301,182,212
55,927,0,897,232.04,1864,312,186,224
56,897,0,922,236.96,1919,324,190,231
57,870,0,968,242.36,1970,330,196,240
58,834,0,1012,249.21,2022,337,198,247
59,821,0,1058,260.82,2070,344,200,255
60,792,0,1104,266.97,2116,350,202,271
61,765,0,1140,277.46,2158,361,204,283
62,735,0,1164,285.94,2199,369,207,290
63,715,0,1193,292.58,2242,377,210,307
64,682,0,1214,303.79,2291,384,211,321
65,644,0,1228,316.96,2344,396,215,343
66,603,0,1244,331.37,2391,405,221,363
67,582,0,1260,348.12,2429,412,227,381
68,561,0,1263,357.09,2468,423,233,402
69,531,0,1263,372.99,2520,434,240,420
70,498,0,1275,387.41,2564,449,245,440
71,476,0,1291,401.87,2597,455,249,460
72,446,0,1297,415.55,2636,463,253,493
73,401,0,1284,430.8,2686,471,256,518
74,377,0,1270,443.5,2726,480,263,540
75,354,0,1261,459.45,2762,487,268,575
76,336,0,1241,474.91,2789,496,274,605
77,304,0,1232,494.02,2824,499,279,638
78,274,0,1223,509.07,2865,504,288,666
79,250,0,1206,525.32,2894,510,301,707
80,221,0,1186,551.59,2926,518,309,743
81,204,0,1162,568.1,2949,523,319,781
82,186,0,1128,587.66,2974,531,324,826
83,164,0,1114,604.31,3000,537,336,854
84,151,0,1104,623.68,3023,549,348,882
85,139,0,1065,641.38,3044,555,360,919
86,131,0,1041,658.63,3063,557,371,947
87,122,0,1019,681.63,3080,559,377,977
88,118,0,990,693.98,3092,564,386,1005
89,112,0,972,713.35,3105,571,393,1022
90,105,0,938,731.34,3119,579,406,1044
91,93,0,904,746.68,3133,585,426,1062
92,82,0,863,765.05,3148,589,443,1099
93,72,0,828,784.95,3160,593,458,1129
94,59,0,784,803.57,3173,597,479,1161
95,56,0,758,819.95,3183,606,492,1176
96,55,0,728,836.55,3190,611,506,1195
97,49,0,689,855.95,3198,618,519,1220
98,41,0,659,879.29,3204,625,534,1235
99,38,0,630,898.51,3207,628,546,1258
100,42,0,611,917.67,3208,628,558,1276
101,39,0,579,938.27,3213,631,567,1301
102,41,0,547,953.9,3216,632,580,1321
103,38,0,518,970.68,3219,637,587,1342
104,37,0,493,991.4,3223,640,597,1360
105,51,0,461,1008.51,3223,645,608,1381
106,52,0,429,1026.3,3223,647,618,1406
107,52,0,403,1042.35,3226,651,631,1420
108,56,0,375,1057.25,3228,651,646,1438
109,55,0,353,1074.98,3233,653,657,1450
110,52,0,319,1088.01,3238,655,674,1465
111,49,0,309,1103.62,3242,656,678,1474
112,53,0,296,1115.99,3245,657,684,1480
113,57,0,279,1129.04,3246,658,692,1490
114,64,0,257,1144.81,3247,659,701,1503
115,65,0,240,1154.67,3248,661,709,1512
116,67,0,216,1167.44,3249,662,721,1524
117,82,0,199,1177.6,3250,664,731,1532
